"author","title","time","numberComments","numberofWords","CurrentAffairs","Education","Music","Philosophy","PoliticalScience","Science","History","Law","Games","Books","FoodandDrink","DataSource","WebTech"
"Tyler Cowen","Friday assorted links",2015-08-07,11,52,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The ghost in the machine",2015-08-07,2,192,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Will marriages for economic reasons become more or less common?",2015-08-07,7,80,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*The Almost Nearly Perfect People*",2015-08-07,5,274,0,0,0,0,1,0,1,0,0,1,0,0,0
"Tyler Cowen","A simple theory of Singaporean complaints",2015-08-08,10,616,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","China fact of the day",2015-08-08,2,156,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been reading",2015-08-08,1,243,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","The new Fable of the Bees",2015-08-09,3,354,0,0,0,0,0,1,0,0,0,0,0,0,0
"Alex Tabarrok","India Fact of the Day",2015-08-09,2,72,1,0,0,0,1,0,0,0,0,0,0,1,0
"Tyler Cowen","Economics still is not a science (could Mao improve today\u2019s Chinese economy?)",2015-08-09,4,278,0,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","*Just Married*",2015-08-09,11,204,0,0,0,1,0,0,0,1,0,1,0,0,0
"Tyler Cowen","Belgrade notes",2015-08-09,4,231,0,0,0,0,0,0,1,0,0,0,1,0,0
"Tyler Cowen","Alphabet and Google",2015-08-10,4,219,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Women like free trade less",2015-08-10,6,146,0,0,0,1,1,0,0,0,0,0,0,1,0
"Tyler Cowen","Singapore fact of the day",2015-08-10,7,67,1,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Monday assorted links",2015-08-10,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","FDA Loses Another Free Speech Case",2015-08-10,8,1125,0,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","Can economists justify pre-market exclusion for pharmaceuticals?",2015-08-10,3,449,0,1,0,0,0,1,0,0,0,0,0,1,0
"Tyler Cowen","Facts about real wages",2015-08-11,12,222,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Tuesday assorted links",2015-08-11,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The (Soon-to-be) Prisoners Dilemma",2015-08-11,7,55,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Six thoughts about the Yuan devaluation",2015-08-11,4,243,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Is WeChat the future?",2015-08-11,3,319,0,0,0,0,0,0,0,0,1,0,0,0,1
"Tyler Cowen","Sentences to ponder",2015-08-12,12,70,0,1,0,1,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Wednesday assorted links",2015-08-12,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Heroes who saved over a billion lives each",2015-08-12,9,31,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","The strange musical histories of the GOP presidential candidates",2015-08-12,6,77,1,0,1,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Ad-blocking software markets in everything",2015-08-12,9,220,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Oil falls below $42 a barrel (the paradox of Julian Simon)",2015-08-13,6,119,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Geoff Colvin, *Humans are Underrated*",2015-08-13,6,135,0,0,0,0,0,1,0,0,0,1,0,0,1
"Tyler Cowen","FDA approval at what price?",2015-08-13,6,161,0,0,0,0,0,1,0,1,0,0,0,0,0
"Tyler Cowen","If you could know only one thing about a city\u2019s food scene\u2026",2015-08-13,6,272,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Measuring innovation by job quantities",2015-08-13,1,145,0,0,0,0,0,1,0,0,0,0,0,1,0
"Tyler Cowen","Thursday assorted links",2015-08-13,6,122,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Shanghai Book Fair fact of the day",2015-08-14,1,37,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Friday assorted links",2015-08-14,5,74,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","China comparisons of the day",2015-08-14,1,194,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","New Jersey facts of the day",2015-08-14,14,199,0,0,0,0,1,0,0,1,0,0,0,1,0
"Tyler Cowen","Which country is most likely to have the next financial crisis?",2015-08-14,7,804,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Lunch with Mariana Mazzucato",2015-08-15,5,355,0,0,0,0,0,0,0,0,0,1,1,0,0
"Tyler Cowen","Saturday assorted links",2015-08-15,5,99,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","China fact of the day",2015-08-15,NA,31,1,0,0,0,1,0,0,0,0,0,0,1,0
"Tyler Cowen","In defense of Brazil (from the comments)",2015-08-15,3,216,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","There are an estimated 250 paternoster lifts (Personenumlaufaufz\xfcge) still in use in Germany",2015-08-15,2,271,0,1,0,1,0,0,0,1,0,0,0,0,0
"Tyler Cowen","The very slow European recovery",2015-08-16,7,86,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","A good sentence",2015-08-16,NA,38,0,0,1,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Sunday assorted links",2015-08-16,3,215,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Effective Altruism: where charity and rationality meet",2015-08-16,4,470,0,1,0,1,0,1,0,0,0,1,0,0,0
"Tyler Cowen","The greatest stagnation, the economy that is Japan",2015-08-17,11,119,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Monday assorted links",2015-08-17,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Can China rebalance growth toward consumption?",2015-08-17,2,175,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","China (Singapore) fact of the day",2015-08-17,1,76,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The twenty greatest English-language novels",2015-08-17,16,308,0,1,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Amazon employment and the tax wedge",2015-08-18,16,186,1,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","Claims about retail",2015-08-18,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Tuesday assorted links",2015-08-18,7,120,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Why Elon Musk Wants to Go to Mars",2015-08-18,16,548,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Don\u2019t test drive a new car before buying it",2015-08-18,14,188,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Further results in Austro-Italian business cycle theory",2015-08-18,2,225,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The cultural apocalypse that wasn\u2019t",2015-08-19,2,142,1,0,1,0,0,0,0,0,0,0,0,1,1
"Tyler Cowen","Are tenure track professors better teachers?",2015-08-19,6,215,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Are reading texts becoming harder or simpler?",2015-08-19,2,146,0,1,0,0,0,0,1,0,0,1,0,1,0
"Tyler Cowen","Wednesday assorted links",2015-08-19,7,57,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","What is China\u2019s Unemployment Rate?",2015-08-19,3,221,1,0,0,0,1,0,0,0,0,0,0,1,0
"Tyler Cowen","The import of Donald Trump",2015-08-19,15,147,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Observers expect forecasters to show high confidence",2015-08-19,2,228,0,1,0,1,0,0,0,0,1,0,0,0,0
"Tyler Cowen","Russia fact of the day",2015-08-20,4,67,0,1,0,0,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Thursday assorted links",2015-08-20,4,114,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Do fiscal transfers or markets contribute more to stabilization?",2015-08-20,NA,193,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Starting over from Katrina",2015-08-20,12,150,1,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Germany fact of the day, will support for immigration collapse?",2015-08-20,21,478,1,0,0,0,1,0,0,1,0,0,0,1,0
"Tyler Cowen","Friday assorted links",2015-08-21,7,134,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The growing importance of social skills in the labor market",2015-08-21,4,202,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","The culture that is Dutch fact of the day",2015-08-21,7,74,1,0,0,1,0,0,0,1,0,0,0,0,0
"Tyler Cowen","The great biomedical stagnation?",2015-08-21,2,262,0,0,0,0,0,1,1,0,0,0,0,1,0
"Tyler Cowen","A too simple theory of China right now",2015-08-22,3,137,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","How would America evolve under open borders?",2015-08-22,23,297,0,1,0,0,1,0,1,1,0,0,0,0,0
"Tyler Cowen","Saturday assorted links",2015-08-22,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","From the comments \u2014 on suicide",2015-08-22,3,245,0,0,0,1,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Monetary policy words of wisdom",2015-08-23,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Sunday assorted links",2015-08-23,10,82,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Maple Syrup Cartel",2015-08-23,9,195,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Cryotherapy markets in everything",2015-08-23,2,162,0,1,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is food the new music? (sentences to ponder)",2015-08-23,4,394,0,1,1,0,0,0,1,0,0,0,1,0,0
"Tyler Cowen","Hemagglutinin-stem nanoparticles generate heterosubtypic influenza protection",2015-08-24,1,88,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Monday assorted links",2015-08-24,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Should China continue to peg the yuan?",2015-08-24,NA,226,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","The hierarchy of news sources according to pessimism and optimism",2015-08-24,6,171,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Not all Chinese ngdp is created equal",2015-08-24,3,268,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Is it time to regulate personal trainers?",2015-08-24,7,258,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Forthcoming Uighur markets in everything",2015-08-25,1,93,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Tuesday assorted links",2015-08-25,7,93,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why central banking in China is really, really hard",2015-08-25,2,237,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is China blinking?, and other developments",2015-08-25,6,265,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The difficulty of cross-theoretical aggregation",2015-08-25,3,269,0,0,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*Divergent Paths*",2015-08-26,3,43,0,1,0,1,0,0,0,1,0,1,0,0,0
"Tyler Cowen","Wednesday assorted links",2015-08-26,5,105,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Is the FDA Too Conservative or Too Aggressive?",2015-08-26,9,909,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","The Great Trade Contraction has been continuing",2015-08-26,3,148,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Immigration sentences to ponder",2015-08-26,9,156,1,0,0,0,0,0,0,1,0,0,0,0,1
"Tyler Cowen","Claims about China",2015-08-27,2,112,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Claims about electricity adoption and technological unemployment",2015-08-27,5,214,0,0,0,0,0,1,1,0,0,0,0,0,0
"Tyler Cowen","Thursday assorted links",2015-08-27,9,124,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What would count as evidence for pending negative Chinese economic growth?",2015-08-27,3,201,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Review of *NeuroTribes*, by Steve Silberman",2015-08-27,6,728,0,0,0,1,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Do we overvalue nuance?",2015-08-28,2,131,0,0,0,1,1,1,0,0,0,0,0,0,0
"Tyler Cowen","Friday assorted links",2015-08-28,9,195,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How left-leaning are lawyers?",2015-08-28,7,417,0,1,0,0,0,0,0,1,0,0,0,1,0
"Tyler Cowen","My Product Hunt dialogue",2015-08-28,1,294,0,1,1,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What I\u2019ve been reading",2015-08-28,2,329,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","A very good paragraph and a half",2015-08-29,2,278,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Saturday assorted links",2015-08-29,8,81,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What should be the minimum wage for rural Idaho?",2015-08-29,26,56,0,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","The economic history of one NYC block",2015-08-29,1,218,0,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","Sunday assorted links",2015-08-30,5,123,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Who said a single vote never matters?",2015-08-30,4,136,1,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","Utah fact (estimate) of the day",2015-08-30,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Should the Fed tighten?",2015-08-30,12,876,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","My International Trade reading list for Fall 2015",2015-08-31,1,20,0,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Monday assorted links",2015-08-31,6,106,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Romer on Urban Growth",2015-08-31,7,277,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Will Syria *ever* come back?",2015-08-31,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Macau fact of the day",2015-08-31,2,126,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Chinese fiscal stimulus memory hole",2015-08-31,9,591,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Who amongst us knew that Gillian Tett wrote with Ernest Gellner?",2015-09-01,1,59,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","How many manufacturing jobs pay less than $15 an hour?",2015-09-01,10,241,1,0,0,0,0,0,0,1,0,0,0,1,0
"Tyler Cowen","What should I ask Luigi Zingales?",2015-09-01,3,41,1,1,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Tuesday assorted links",2015-09-01,2,171,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The culture that is Iceland (Syria)",2015-09-01,20,179,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Facts about Mexicans",2015-09-01,16,94,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Do financial crises lie in Africa\u2019s future?",2015-09-01,1,318,1,0,0,0,0,0,1,0,0,0,0,0,0
"Alex Tabarrok","Marketing Pork",2015-09-02,6,529,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Wednesday assorted links",2015-09-02,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The paradox of no market response",2015-09-02,5,266,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","A simple primer for understanding China\u2019s downturn",2015-09-02,6,483,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Economics in Jonathan Franzen\u2019s *Purity*",2015-09-03,2,405,0,0,0,0,0,0,0,0,0,1,0,0,0
"Tyler Cowen","Thursday assorted links",2015-09-03,5,104,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","On the Bargaining Power of Workers",2015-09-03,13,509,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Who should take in more Syrian refugees?",2015-09-03,35,271,1,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","Is there a wind shortage?",2015-09-03,11,280,1,0,0,0,0,1,0,1,0,0,0,0,0
"Tyler Cowen","The offer curves do not intersect",2015-09-04,1,123,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Question of the day",2015-09-04,7,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Friday assorted links",2015-09-04,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Tullock Memorial Conference",2015-09-04,NA,206,1,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Markets in everything those new service sector jobs",2015-09-04,2,306,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","I worry about the carry trade",2015-09-04,3,597,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Saturday assorted links",2015-09-05,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The Bosnian Muslim community in St. Louis is doing fine",2015-09-05,12,208,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Kathy and Carol Fata",2015-09-05,20,363,0,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","A very good sentence",2015-09-06,4,125,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Robert Whaley speaks",2015-09-06,3,133,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Malek Jandali",2015-09-06,18,273,1,0,1,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","What China says about China",2015-09-06,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Sunday assorted links",2015-09-06,2,99,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Sentences to ponder, The Strong Situation Hypothesis",2015-09-06,2,194,0,1,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","*Foolproof: Why Safety Can Be Dangerous and How Danger Makes Us Safe*",2015-09-07,2,18,0,0,0,0,0,0,0,0,0,1,0,0,0
"Alex Tabarrok","The Costs of Occupational Licensing",2015-09-07,7,125,0,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","The unknown Anacostia",2015-09-07,1,273,0,0,0,0,0,0,0,0,0,0,1,0,0
"Tyler Cowen","Monday assorted links",2015-09-07,6,91,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","The Frechet Probability Bounds \u2014 Super Wonky!",2015-09-07,2,841,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Online lending is overrated",2015-09-07,1,199,0,0,0,0,0,0,0,0,0,0,0,0,1
"Tyler Cowen","China and the Great Depression of the 1930s",2015-09-07,1,314,0,0,0,0,0,0,1,0,0,1,0,1,0
"Tyler Cowen","Trading down and the business cycle",2015-09-08,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Tuesday assorted links",2015-09-08,6,66,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Why am I not seeing anyone back out the implied growth rate from these numbers?",2015-09-08,2,72,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","What Henny Sender says about China",2015-09-08,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Damned if they do, damned if they don\u2019t",2015-09-08,18,332,0,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","Model this",2015-09-09,1,43,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","The altruistic logic of Chinese air pollution?",2015-09-09,4,199,0,0,0,0,1,0,0,1,0,0,0,0,0
"Tyler Cowen","Wednesday assorted links",2015-09-09,7,105,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Larry Summers is starting to blog on his blog",2015-09-09,2,16,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","United States fact of the day",2015-09-09,21,112,1,0,0,0,1,0,0,1,0,0,0,1,0
"Tyler Cowen","Does China hitting the wall reflect a deeper reality about emerging economy growth?",2015-09-09,7,312,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tyler Cowen","Assorted Thursday links",2015-09-10,27,128,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Neil Irwin on the rise of Stanford economics",2015-09-10,1,207,0,1,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Gun Drop Boxes???",2015-09-10,15,201,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Which words in the English language most reliably mean their opposites?",2015-09-10,11,66,0,0,0,0,0,0,0,0,1,0,0,0,0
"Tyler Cowen","How to be a good professor",2015-09-10,1,151,0,1,0,1,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Does legalizing immigrants reduce their lawbreaking?",2015-09-10,5,219,0,0,0,0,1,0,0,1,0,0,0,1,0
"Tyler Cowen","Top scientists are more artistic",2015-09-11,3,123,0,0,1,0,0,1,0,0,0,0,0,1,0
"Tyler Cowen","*The Princeton Companion to Applied Mathematics*",2015-09-11,3,69,0,0,0,0,0,1,0,0,0,1,0,0,0
"Tyler Cowen","Friday assorted links",2015-09-11,7,87,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","*Black Earth*",2015-09-11,5,297,0,0,0,0,1,0,1,1,0,1,0,0,0
"Tyler Cowen","India (China) fact of the day",2015-09-11,4,98,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Auction markets in everything",2015-09-11,NA,192,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","How will the Fed actually raise interest rates?",2015-09-12,7,301,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Saturday assorted links",2015-09-12,8,58,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Brazil vs. Australia, model this",2015-09-12,2,29,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","*Good Profit* by Charles G.Koch",2015-09-12,17,248,0,0,0,1,0,0,1,0,0,1,0,0,0
"Tyler Cowen","Sunday assorted links",2015-09-13,5,112,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Is Schengen dead?  Or just pining for the fjords?",2015-09-13,13,166,1,0,0,0,1,0,1,1,0,0,0,0,0
"Alex Tabarrok","Drum Solo",2015-09-13,6,56,0,0,1,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Chilean copper and Chinese SOEs",2015-09-13,3,233,0,0,0,0,1,0,1,0,0,0,0,0,0
"Tyler Cowen","Max Beauvoir, RIP",2015-09-14,11,297,1,0,0,0,0,0,1,0,0,0,0,0,0
"Tyler Cowen","Monday assorted links",2015-09-14,8,88,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alex Tabarrok","Japan Liberalizes Regenerative Medicine",2015-09-14,5,341,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Ten years after enrollment",2015-09-14,10,78,0,1,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Have age gaps in romance become more feasible?  More desirable?",2015-09-14,10,174,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Drone update",2015-09-15,2,68,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Refugee markets in everything",2015-09-15,1,142,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Tuesday assorted links",2015-09-15,3,109,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","At what percent is the Chinese economy growing?",2015-09-15,3,216,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Did the London Tube strike improve social welfare?",2015-09-15,3,268,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tyler Cowen","Wednesday assorted links",2015-09-16,6,97,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","My conversation with Luigi Zingales",2015-09-16,10,410,1,0,0,0,0,0,1,1,0,0,1,0,0
"Alex Tabarrok","What Was Gary Becker\u2019s Biggest Mistake?",2015-09-16,22,1404,0,0,0,0,0,0,1,1,0,0,0,0,0
"Tyler Cowen","Jeremy Corbyn on Twitter",2015-09-16,11,74,0,0,0,0,1,0,0,0,0,0,0,1,0
"Tyler Cowen","A short history of Chinese corruption",2015-09-16,2,149,0,0,0,0,1,0,1,1,0,0,0,0,0
"Tyler Cowen","There is no great dental stagnation",2015-09-17,1,23,0,0,0,0,0,1,0,0,0,0,0,0,1
"Tyler Cowen","Detroit squatter markets in everything",2015-09-17,5,244,1,0,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","Thursday assorted links",2015-09-17,12,78,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Bloomberg\u2019s take on Chinese data problems",2015-09-17,1,84,1,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","Digital pedometers and Swiss health insurance, a match made in heaven",2015-09-17,7,203,0,0,0,0,0,0,0,1,0,0,0,0,1
"Tyler Cowen","Paring back the social sciences in Japan, the fourth arrow of Abenomics?",2015-09-17,10,227,1,1,0,0,0,0,0,1,0,0,0,0,0
"Tyler Cowen","The wise Dani Rodrik knows that a Conversation with Tyler usually starts early",2015-09-18,3,125,0,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Democratic elites don\u2019t seem to care much about equality (sentences to ponder)",2015-09-18,15,280,0,1,0,1,1,0,0,1,0,0,0,1,0
"Tyler Cowen","Friday assorted links",2015-09-18,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The market response is meh",2015-09-18,2,197,1,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What should I ask Dani Rodrik?",2015-09-18,6,55,0,1,0,1,0,0,0,0,0,0,0,0,0
"Tyler Cowen","What was my impression of the Republican debate?",2015-09-18,20,418,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Backlash and secondary consequences",2015-09-19,13,82,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","Saturday assorted links",2015-09-19,7,142,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","The poor rely on fast food the least",2015-09-19,4,172,0,0,0,0,0,0,0,0,0,0,1,1,0
"Tyler Cowen","South Korea (Europe) fact (?) of the day",2015-09-19,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0
"Tyler Cowen","From the comments, on CEOs and candidates",2015-09-19,4,661,1,0,0,0,1,0,0,0,0,0,0,0,0
"Tyler Cowen","Sunday assorted links",2015-09-20,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tyler Cowen","A crack in the higher education model? (hi future\u2026!)",2015-09-20,4,102,1,1,0,0,0,0,0,0,0,0,0,0,0
